Theoretical Spectrum of Semrock Di03-R785 Optical Filter
The spectrum described by the following ASCII data represents a typical optical filter design for this product.
However, note that from time to time Semrock makes minor modifications to its optical filter designs for purposes such as improved
manufacturability that do not affect the ability for the filter to meet its stated specifications.

Wavelength  Transmission
487	0.0683713058973212
487.2	0.069651319741864
487.4	0.0689158529576364
487.6	0.0664614616721113
487.8	0.0630291663961435
488	0.0594117535731832
488.2	0.0561959140918653
488.4	0.0537360554279212
488.6	0.0522354635160658
488.8	0.0518132078152847
489	0.0525372983077934
489.2	0.0544372419326094
489.4	0.0574895683559395
489.6	0.0615626553275717
489.8	0.0663205821835425
490	0.0711263908463322
490.2	0.0750560847453801
490.4	0.0771581092258733
490.6	0.0769126907946746
490.8	0.0745364015253468
491	0.0708149239092334
491.2	0.0666303941529396
491.4	0.0626216147461671
491.6	0.0591622254789777
491.8	0.0564808478090337
492	0.0547175141907723
492.2	0.0539227225532415
492.4	0.0540653965822384
492.6	0.0550466285198094
492.8	0.0566987894608588
493	0.05877226455251
493.2	0.0609313933115863
493.4	0.0627888490728201
493.6	0.0639935394275283
493.8	0.0643435352842823
494	0.063853112143103
494.2	0.062720880437
494.4	0.0612261098762974
494.6	0.059636197568774
494.8	0.0581748727075828
495	0.0570273608352953
495.2	0.0563391177660481
495.4	0.0562014624577505
495.6	0.0566397272239448
495.8	0.0576098280774729
496	0.0589999397288076
496.2	0.0606376470039402
496.4	0.0623094995277343
496.6	0.0637987418093047
496.8	0.0649344931235282
497	0.0656299249242826
497.2	0.0658870589406689
497.4	0.0657709017154338
497.6	0.0653826337817246
497.8	0.064854609189728
498	0.06435426040801
498.2	0.0640697103975273
498.4	0.0641751750512337
498.6	0.064796974173135
498.8	0.0659941274698061
499	0.0677514903585078
499.2	0.0699790138067633
499.4	0.0725162687391613
499.6	0.0751469126233036
499.8	0.0776262959763006
500	0.0797165182510662
500.2	0.0812166919707452
500.4	0.0819852316126791
500.6	0.0819681317288471
500.8	0.0812386375213381
501	0.080015461955326
501.2	0.0786201729905371
501.4	0.0773880528246037
501.6	0.0765881922162044
501.8	0.0763870843745625
502	0.0768486448859007
502.2	0.0779483411705504
502.4	0.0795868991742078
502.6	0.0816009401654597
502.8	0.0837748854205048
503	0.0858600214125406
503.2	0.0876048208678951
503.4	0.0887973886717954
503.6	0.089315309144403
503.8	0.0891674023137987
504	0.0885023510322467
504.2	0.0875690477900858
504.4	0.0866440682123655
504.6	0.0859620782482227
504.8	0.0856742588790712
505	0.0858356350984893
505.2	0.0864093392251044
505.4	0.0872779134703423
505.6	0.0882594221021779
505.8	0.0891316727882722
506	0.0896681526351477
506.2	0.0896840751711232
506.4	0.089082322981881
506.6	0.0878822532615378
506.8	0.0862163648697649
507	0.0842935943539559
507.2	0.0823453251235834
507.4	0.0805767420084045
507.6	0.0791375964413293
507.8	0.0781127567479588
508	0.0775250352307882
508.2	0.0773426530626646
508.4	0.0774873964889225
508.6	0.0778433141488297
508.8	0.0782680437986536
509	0.0786090585675465
509.2	0.0787252651984176
509.4	0.0785110709948151
509.6	0.0779168381028435
509.8	0.0769587083287552
510	0.0757134949279378
510.2	0.0742999253959043
510.4	0.0728529046430516
510.6	0.0714992720514859
